Brain_Searched, 126:127, XBirA_2:No_BirA_6	Brain_Searched, 126:128, XBirA_2:No_BirA_5	Brain_Searched, 126:129, XBirA_2:XBirA_3	Brain_Searched, 126:130, XBirA_2:XBirA_1	Brain_Searched, 126:131, XBirA_2:No_BirA_4	Brain_Searched, 127:126, No_BirA_6:XBirA_2	Brain_Searched, 127:128, No_BirA_6:No_BirA_5	Brain_Searched, 127:129, No_BirA_6:XBirA_3	Brain_Searched, 127:130, No_BirA_6:XBirA_1	Brain_Searched, 127:131, No_BirA_6:No_BirA_4	Brain_Searched, 128:126, No_BirA_5:XBirA_2	Brain_Searched, 128:127, No_BirA_5:No_BirA_6	Brain_Searched, 128:129, No_BirA_5:XBirA_3	Brain_Searched, 128:130, No_BirA_5:XBirA_1	Brain_Searched, 128:131, No_BirA_5:No_BirA_4	Brain_Searched, 129:126, XBirA_3:XBirA_2	Brain_Searched, 129:127, XBirA_3:No_BirA_6	Brain_Searched, 129:128, XBirA_3:No_BirA_5	Brain_Searched, 129:130, XBirA_3:XBirA_1	Brain_Searched, 129:131, XBirA_3:No_BirA_4	Brain_Searched, 130:126, XBirA_1:XBirA_2	Brain_Searched, 130:127, XBirA_1:No_BirA_6	Brain_Searched, 130:128, XBirA_1:No_BirA_5	Brain_Searched, 130:129, XBirA_1:XBirA_3	Brain_Searched, 130:131, XBirA_1:No_BirA_4	Brain_Searched, 131:126, No_BirA_4:XBirA_2	Brain_Searched, 131:127, No_BirA_4:No_BirA_6	Brain_Searched, 131:128, No_BirA_4:No_BirA_5	Brain_Searched, 131:129, No_BirA_4:XBirA_3	Brain_Searched, 131:130, No_BirA_4:XBirA_1	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Brain_Searched unique_peptides	Brain_Searched numSpectra	Brain_Searched totalIntensity	Brain_Searched pct_cov
-0.0620000000000001	0.0439999999999999	0.119	-0.037	-0.47	0.0620000000000001	0.103	0.191	-0.00700000000000012	-0.465	-0.0439999999999999	-0.103	0.121	-0.0700000000000001	-0.557	-0.119	-0.191	-0.121	-0.2	-0.666	0.037	0.00700000000000012	0.0700000000000001	0.2	-0.497	0.47	0.465	0.557	0.666	0.497	Q4VA93	Q4VA93	Prkca	1	22	28	12	Q4VA93|P20444|Q3TQ39	MOUSE	77963.7	41.8	69	69.4	383.6	148.26		672	Protein kinase C	photoreceptor outer segment|nucleus|cytoplasm|mitochondrion|endoplasmic reticulum|cytosol|plasma membrane|membrane|dendrite|neuronal cell body|apical part of cell|extracellular exosome|	inactivation of MAPK activity|negative regulation of protein phosphorylation|positive regulation of protein phosphorylation|positive regulation of endothelial cell proliferation|regulation of the force of heart contraction|chondrocyte differentiation|desmosome assembly|protein phosphorylation|negative regulation of protein kinase activity|cellular calcium ion homeostasis|regulation of muscle contraction|negative regulation of cell proliferation|positive regulation of endothelial cell migration|positive regulation of cell migration|neutrophil chemotaxis|positive regulation of lipopolysaccharide-mediated signaling pathway|negative regulation of glial cell apoptotic process|histone H3-T6 phosphorylation|peptidyl-serine autophosphorylation|positive regulation of blood vessel endothelial cell migration|positive regulation of angiogenesis|positive regulation of cell adhesion|positive regulation of mitotic cell cycle|negative regulation of glucose import|negative regulation of insulin receptor signaling pathway|positive regulation of inflammatory response|regulation of peptidyl-tyrosine phosphorylation|induction of positive chemotaxis|response to interleukin-1|cellular response to carbohydrate stimulus|regulation of platelet aggregation|intrinsic apoptotic signaling pathway|	protein kinase activity|protein serine/threonine kinase activity|protein kinase C activity|calcium-dependent protein kinase C activity|protein binding|ATP binding|zinc ion binding|enzyme binding|histone kinase activity (H3-T6 specific)|	12	22	6.83e+09	22.4%
0.609	0.0559999999999999	0.094	-0.028	-0.086	-0.609	-0.552	-0.44	-0.623	-0.726	-0.0559999999999999	0.552	0.0519999999999999	-0.145	-0.201	-0.094	0.44	-0.0519999999999999	-0.186	-0.285	0.028	0.623	0.145	0.186	-0.067	0.086	0.726	0.201	0.285	0.067	Q5SVJ0	Q5SVJ0	Camk2b	1	407	55	7	Q5SVJ0	MOUSE	73871.8	74.4	70	70.1	828.54	95.2		666	Calcium/calmodulin-dependent protein kinase II, beta, isoform CRA_b	cytosol|spindle midzone|neuronal postsynaptic density|	G1/S transition of mitotic cell cycle|inhibitory G-protein coupled receptor phosphorylation|calcium ion transport|peptidyl-serine phosphorylation|regulation of synaptic transmission, cholinergic|response to cadmium ion|protein autophosphorylation|regulation of long-term neuronal synaptic plasticity|neuromuscular process controlling balance|long-term synaptic potentiation|activation of meiosis involved in egg activation|positive regulation of apoptotic signaling pathway|	protein serine/threonine kinase activity|calmodulin-dependent protein kinase activity|calmodulin binding|ATP binding|protein homodimerization activity|	55	407	3.68e+12	74.3%
1.296	-0.165	0.043	-0.419	-0.502	-1.296	-1.505	-1.268	-1.801	-1.772	0.165	1.505	0.223	-0.252	-0.326	-0.043	1.268	-0.223	-0.473	-0.577	0.419	1.801	0.252	0.473	-0.071	0.502	1.772	0.326	0.577	0.071	P11798	P11798	Camk2a	1	40	54	8	P11798|F8WHB5|D3Z7K9	MOUSE	54684.3	78.2	70	70.2	801.05	129.28		478	Calcium/calmodulin-dependent protein kinase type II subunit alpha	nucleus|mitochondrion|cell junction|presynaptic membrane|neuronal postsynaptic density|	G1/S transition of mitotic cell cycle|response to ischemia|protein phosphorylation|calcium ion transport|positive regulation of cardiac muscle cell apoptotic process|peptidyl-serine phosphorylation|angiotensin-activated signaling pathway|protein autophosphorylation|regulation of neurotransmitter secretion|regulation of neuronal synaptic plasticity|positive regulation of NF-kappaB transcription factor activity|positive regulation of calcium ion transport|regulation of mitochondrial membrane permeability involved in apoptotic process|	protein serine/threonine kinase activity|calmodulin-dependent protein kinase activity|protein binding|calmodulin binding|ATP binding|kinase activity|glutamate receptor binding|protein homodimerization activity|	8	40	3.75e+10	6.2%
1.48	0.696	0.781	0.175	0.202	-1.48	-0.693	-0.681	-1.311	-1.253	-0.696	0.693	0.258	-0.106	-0.5	-0.781	0.681	-0.258	-0.407	-0.666	-0.175	1.311	0.106	0.407	-0.335	-0.202	1.253	0.5	0.666	0.335	F8WIS9	F8WIS9	Camk2a	1	5	49	3	F8WIS9|P11798-2	MOUSE	55916.7	78.3	70	70.4	725.32	53.55		489	Calcium/calmodulin-dependent protein kinase type II subunit alpha	nucleus|mitochondrion|neuronal postsynaptic density|	G1/S transition of mitotic cell cycle|response to ischemia|protein phosphorylation|calcium ion transport|positive regulation of cardiac muscle cell apoptotic process|peptidyl-serine phosphorylation|angiotensin-activated signaling pathway|protein autophosphorylation|regulation of neurotransmitter secretion|regulation of neuronal synaptic plasticity|positive regulation of NF-kappaB transcription factor activity|positive regulation of calcium ion transport|regulation of mitochondrial membrane permeability involved in apoptotic process|	protein serine/threonine kinase activity|calmodulin-dependent protein kinase activity|calmodulin binding|ATP binding|kinase activity|glutamate receptor binding|protein homodimerization activity|	3	5	6.63e+08	5.5%
0.387	0.135	0.273	-0.014	0.164	-0.387	-0.4	-0.137	-0.407	-0.305	-0.135	0.4	0.173	-0.139	0.073	-0.273	0.137	-0.173	-0.256	-0.142	0.014	0.407	0.139	0.256	0.208	-0.164	0.305	-0.073	0.142	-0.208	A0A0G2JGS4	A0A0G2JGS4	Camk2d	1	8	49	5	A0A0G2JGS4|Q6PHZ2|Q8CCM0|D6RDQ8|E9QAJ4	MOUSE	60630	78.7	70	70.5	686.07	58.45		533	Calcium/calmodulin-dependent protein kinase type II subunit delta				5	8	1.76e+09	11.2%
1.19	0.434	0.201	0.563	0.41	-1.19	-0.372	-0.71	-0.457	-0.672	-0.434	0.372	-0.0840000000000001	0.147	-0.103	-0.201	0.71	0.0840000000000001	0.266	-0.074	-0.563	0.457	-0.147	-0.266	-0.097	-0.41	0.672	0.103	0.074	0.097	Q5SVJ1	Q5SVJ1	Camk2b	1	7	46	2	Q5SVJ1	MOUSE	57194	73.1	70	70.6	690.17	32.17		503	Calcium/calmodulin-dependent protein kinase type II subunit beta	cytosol|spindle midzone|neuronal postsynaptic density|	G1/S transition of mitotic cell cycle|inhibitory G-protein coupled receptor phosphorylation|calcium ion transport|peptidyl-serine phosphorylation|regulation of synaptic transmission, cholinergic|response to cadmium ion|protein autophosphorylation|regulation of long-term neuronal synaptic plasticity|neuromuscular process controlling balance|long-term synaptic potentiation|activation of meiosis involved in egg activation|positive regulation of apoptotic signaling pathway|	protein serine/threonine kinase activity|calmodulin-dependent protein kinase activity|calmodulin binding|ATP binding|protein homodimerization activity|	2	7	2.14e+09	5.1%
0.548	-0.0580000000000001	-0.039	-0.268	-0.429	-0.548	-0.603	-0.463	-0.746	-0.903	0.0580000000000001	0.603	0.106	-0.124	-0.255	0.039	0.463	-0.106	-0.24	-0.496	0.268	0.746	0.124	0.24	-0.128	0.429	0.903	0.255	0.496	0.128	Q923T9-2	Q923T9-2	Camk2g	1	8	44	2	Q923T9-2|Q923T9	MOUSE	59049	67.9	70	70.8	624.14	26.95		529	Isoform 2 of Calcium/calmodulin-dependent protein kinase type II subunit gamma	membrane|sarcoplasmic reticulum membrane|neuronal postsynaptic density|	G1/S transition of mitotic cell cycle|calcium ion transport|nervous system development|cell differentiation|protein autophosphorylation|protein oligomerization|regulation of relaxation of cardiac muscle|	protein serine/threonine kinase activity|calmodulin-dependent protein kinase activity|calmodulin binding|ATP binding|protein homodimerization activity|	2	8	1.07e+09	8.4%
0.164	-0.336	0.108	-0.057	-0.643	-0.164	-0.482	-0.0289999999999999	-0.29	-0.81	0.336	0.482	0.433	0.242	-0.294	-0.108	0.0289999999999999	-0.433	-0.17	-0.757	0.057	0.29	-0.242	0.17	-0.557	0.643	0.81	0.294	0.757	0.557	Q7TN74	Q7TN74	Ppp1r9a	1	169	53	50	Q7TN74|H3BJD6|H3BJD0|H3BKQ7|Q3UXW4|H3BKE7	MOUSE	123180.6	44.1	71	71.1	820.76	781.58		1095	Neurabin I	cytoskeleton|filopodium|growth cone|cortical actin cytoskeleton|dendritic spine|	actin filament organization|calcium-mediated signaling|neuron projection development|	protein binding|actin filament binding|	53	169	7.46e+10	44.1%
0.172	-0.278	0.299	-0.152	-0.684	-0.172	-0.477	0.146	-0.292	-0.829	0.278	0.477	0.619	0.146	-0.35	-0.299	-0.146	-0.619	-0.441	-0.991	0.152	0.292	-0.146	0.441	-0.531	0.684	0.829	0.35	0.991	0.531	Q6R891	Q6R891	Ppp1r9b	1	105	39	36	Q6R891|Q6R891-2	MOUSE	89632.8	54.9	71	71.2	571.27	532.09		817	Neurabin-2	nucleoplasm|cytoplasm|plasma membrane|adherens junction|lamellipodium|filopodium|cortical actin cytoskeleton|ruffle membrane|dendritic spine|synapse|	regulation of protein phosphorylation|actin filament organization|dendrite development|cell migration|calcium-mediated signaling|actin cytoskeleton organization|negative regulation of cell growth|regulation of cell proliferation|filopodium assembly|regulation of synaptic transmission|cellular response to morphine|regulation of opioid receptor signaling pathway|	actin binding|protein binding|protein phosphatase 1 binding|	36	105	5.33e+10	53.3%
0.216	0.0469999999999999	-0.06	-0.242	-0.36	-0.216	-0.213	-0.29	-0.46	-0.604	-0.0469999999999999	0.213	-0.11	-0.27	-0.394	0.06	0.29	0.11	-0.198	-0.302	0.242	0.46	0.27	0.198	-0.11	0.36	0.604	0.394	0.302	0.11	Q6P9K8	Q6P9K8	Caskin1	1	163	57	57	Q6P9K8|Q6P9K8-3|Q6P9K8-2|Q6P9K8-4|Q8VHK1	MOUSE	151063.1	52.6	72	72.1	812.03	812.03		1431	Caskin-1	cytoplasm|		protein domain specific binding|	57	163	4.51e+10	52.6%
-0.159	-0.0900000000000001	0.154	0.00700000000000001	0.247	0.159	0.078	0.325	0.161	0.405	0.0900000000000001	-0.078	0.256	0.115	0.354	-0.154	-0.325	-0.256	-0.157	0.07	-0.00700000000000001	-0.161	-0.115	0.157	0.268	-0.247	-0.405	-0.354	-0.07	-0.268	Q03265	Q03265	Atp5a1	1	378	52	52	Q03265|D3Z6F5|D6RJ16	MOUSE	59865.6	77.3	73	73.1	810.22	810.22		553	ATP synthase subunit alpha, mitochondrial	mitochondrion|mitochondrial inner membrane|mitochondrial proton-transporting ATP synthase complex|plasma membrane|membrane|myelin sheath|proton-transporting ATP synthase complex, catalytic core F(1)|extracellular exosome|COP9 signalosome|	negative regulation of endothelial cell proliferation|lipid metabolic process|ATP synthesis coupled proton transport|ATP hydrolysis coupled proton transport|	ATP binding|MHC class I protein binding|poly(A) RNA binding|proton-transporting ATP synthase activity, rotational mechanism|proton-transporting ATPase activity, rotational mechanism|ATPase activity|	52	378	1.31e+12	77.3%
-0.169	0.207	-0.00900000000000001	-0.125	0.427	0.169	0.353	0.14	0.0269999999999999	0.546	-0.207	-0.353	-0.203	-0.313	0.24	0.00900000000000001	-0.14	0.203	-0.106	0.373	0.125	-0.0269999999999999	0.313	0.106	0.581	-0.427	-0.546	-0.24	-0.373	-0.581	S4R1C4	S4R1C4	Atp2b2	1	199	57	3	S4R1C4	MOUSE	128497.7	44.3	74	74.1	791.42	39.63		1154	Calcium-transporting ATPase	cytoplasm|endoplasmic reticulum|cytosol|plasma membrane|cilium|integral component of membrane|apical plasma membrane|neuronal cell body|extracellular exosome|	cell morphogenesis|calcium ion transport|cellular calcium ion homeostasis|organelle organization|lactation|sensory perception of sound|locomotory behavior|regulation of cell size|cerebellum development|cerebellar Purkinje cell layer morphogenesis|cerebellar Purkinje cell differentiation|cerebellar granule cell differentiation|neuron differentiation|locomotion|serotonin metabolic process|inner ear morphogenesis|otolith mineralization|cGMP metabolic process|regulation of synaptic plasticity|inner ear development|synapse organization|neuromuscular process controlling balance|detection of mechanical stimulus involved in sensory perception of sound|cytosolic calcium ion homeostasis|positive regulation of calcium ion transport|auditory receptor cell stereocilium organization|inner ear receptor cell differentiation|calcium ion transmembrane transport|	calcium-transporting ATPase activity|calcium ion binding|calmodulin binding|ATP binding|protein C-terminus binding|PDZ domain binding|calcium-dependent ATPase activity|	57	199	8.93e+10	44.3%
0.15	0.0219999999999999	-0.22	-0.264	0.004	-0.15	-0.139	-0.4	-0.426	-0.146	-0.0219999999999999	0.139	-0.211	-0.307	0.0199999999999999	0.22	0.4	0.211	-0.062	0.19	0.264	0.426	0.307	0.062	0.28	-0.004	0.146	-0.0199999999999999	-0.19	-0.28	G5E829	G5E829	Atp2b1	1	62	49	22	G5E829	MOUSE	135714.3	37.6	74	74.3	679.64	331.31		1220	Plasma membrane calcium-transporting ATPase 1	nucleus|plasma membrane|integral component of plasma membrane|cytoplasmic side of plasma membrane|membrane|basolateral plasma membrane|apical plasma membrane|cell junction|dendrite membrane|dendritic spine membrane|neuronal cell body membrane|membrane raft|synapse|extracellular exosome|	neural retina development|calcium ion transport|brain development|aging|metabolic process|response to cold|calcium ion transmembrane transport|cellular response to vitamin D|cellular response to corticosterone stimulus|calcium ion export|	calcium-transporting ATPase activity|protein binding|calmodulin binding|ATP binding|PDZ domain binding|metal ion binding|	22	62	1.8e+10	21.5%
-0.223	-0.251	-0.453	-0.458	-0.072	0.223	-0.202	-0.258	-0.269	0.158	0.251	0.202	-0.141	-0.167	0.244	0.453	0.258	0.141	-0.01	0.349	0.458	0.269	0.167	0.01	0.416	0.072	-0.158	-0.244	-0.349	-0.416	E9Q828	E9Q828	Atp2b4	1	25	31	15	E9Q828|F7AAP4|Q6Q477|Q6Q477-2	MOUSE	130395.4	27.4	74	74.6	408.35	176.91		1172	Calcium-transporting ATPase	plasma membrane|integral component of plasma membrane|membrane|Z disc|T-tubule|	regulation of transcription from RNA polymerase II promoter|calcium ion transport|cellular calcium ion homeostasis|metabolic process|negative regulation of nitric oxide mediated signal transduction|positive regulation of peptidyl-serine phosphorylation|negative regulation of nitric oxide biosynthetic process|negative regulation of nitric-oxide synthase activity|response to hydrostatic pressure|calcium ion transmembrane transport|negative regulation of calcineurin-NFAT signaling cascade|cellular response to epinephrine stimulus|negative regulation of the force of heart contraction|negative regulation of arginine catabolic process|negative regulation of adrenergic receptor signaling pathway involved in heart process|regulation of cell cycle G1/S phase transition|negative regulation of cardiac muscle hypertrophy in response to stress|negative regulation of citrulline biosynthetic process|positive regulation of cAMP-dependent protein kinase activity|	calcium-transporting ATPase activity|calmodulin binding|ATP binding|protein phosphatase 2B binding|nitric-oxide synthase inhibitor activity|metal ion binding|nitric-oxide synthase binding|nitric-oxide synthase inhibitor activity|	15	25	2.86e+09	15.2%
0.161	-0.175	-0.192	0.015	-0.237	-0.161	-0.339	-0.367	-0.178	-0.389	0.175	0.339	0.00900000000000001	0.184	-0.037	0.192	0.367	-0.00900000000000001	0.182	-0.066	-0.015	0.178	-0.184	-0.182	-0.222	0.237	0.389	0.037	0.066	0.222	Q9JLM8	Q9JLM8	Dclk1	1	171	53	7	Q9JLM8|Q8CCN4	MOUSE	84722.2	60.9	75	75.1	791.28	104.61		756	Serine/threonine-protein kinase DCLK1	intracellular|neuronal postsynaptic density|	neuron migration|protein phosphorylation|axonogenesis|brain development|response to virus|central nervous system projection neuron axonogenesis|forebrain development|intracellular signal transduction|axon extension|dendrite morphogenesis|	protein serine/threonine kinase activity|ATP binding|	53	171	1.15e+11	60.9%
0.53	0.08	-0.084	-0.206	-0.291	-0.53	-0.332	-0.601	-0.646	-0.783	-0.08	0.332	-0.196	-0.227	-0.368	0.084	0.601	0.196	-0.032	-0.152	0.206	0.646	0.227	0.032	-0.022	0.291	0.783	0.368	0.152	0.022	H7BX36	H7BX36	Dclk1	1	5	16	3	H7BX36|Q1EDH1	MOUSE	46885.4	40	75	75.3	232.8	41.76		422	Serine/threonine-protein kinase DCLK1	neuronal postsynaptic density|	neuron migration|protein phosphorylation|axonogenesis|brain development|central nervous system projection neuron axonogenesis|forebrain development|axon extension|dendrite morphogenesis|	protein serine/threonine kinase activity|ATP binding|	3	5	6.58e+08	9.0%
2.698	2.433	0.41	0.027	2.346	-2.698	-0.545	-2.313	-2.721	-0.555	-2.433	0.545	-2.034	-2.476	0.011	-0.41	2.313	2.034	-0.394	1.948	-0.027	2.721	2.476	0.394	2.339	-2.346	0.555	-0.011	-1.948	-2.339	Q8BMK4	Q8BMK4	Ckap4	1	210	54	54	Q8BMK4	MOUSE	63748	74.7	76	76.1	788.6	788.6		575	Cytoskeleton-associated protein 4	endoplasmic reticulum|endoplasmic reticulum membrane|lipid particle|cytoskeleton|plasma membrane|cell surface|integral component of membrane|perinuclear region of cytoplasm|extracellular exosome|		poly(A) RNA binding|	54	210	1.4e+11	74.7%
0.17	-0.259	-0.211	-0.17	-0.42	-0.17	-0.441	-0.394	-0.361	-0.573	0.259	0.441	0.0659999999999999	0.096	-0.163	0.211	0.394	-0.0659999999999999	0.031	-0.248	0.17	0.361	-0.096	-0.031	-0.249	0.42	0.573	0.163	0.248	0.249	Q60875	Q60875	Arhgef2	1	182	55	55	Q60875|H3BKH9|H3BJ40|H3BJX8|H3BJ45|Q60875-4|H3BJU7|Q60875-5|Q60875-3|Q60875-2	MOUSE	112885.3	57.6	77	77.1	782.54	782.54		985	Rho guanine nucleotide exchange factor 2	cytoplasm|Golgi apparatus|spindle|cytoskeleton|microtubule|bicellular tight junction|focal adhesion|cytoplasmic membrane-bounded vesicle|vesicle|ruffle membrane|neuronal cell body|dendritic shaft|protein complex|neuronal postsynaptic density|	establishment of mitotic spindle orientation|cell morphogenesis|actin filament organization|negative regulation of microtubule depolymerization|mitotic nuclear division|positive regulation of interleukin-6 production|positive regulation of tumor necrosis factor production|regulation of Rho protein signal transduction|intracellular signal transduction|positive regulation of GTPase activity|innate immune response|positive regulation of transcription from RNA polymerase II promoter|positive regulation of peptidyl-tyrosine phosphorylation|negative regulation of neurogenesis|positive regulation of NF-kappaB transcription factor activity|cell division|cellular response to muramyl dipeptide|	Rho guanyl-nucleotide exchange factor activity|protein binding|microtubule binding|Rho GTPase binding|Rac guanyl-nucleotide exchange factor activity|metal ion binding|Rac GTPase binding|	55	182	6.34e+10	57.6%
-0.0940000000000001	-0.156	-0.01	-0.101	-0.016	0.0940000000000001	-0.076	0.0950000000000002	-0.0230000000000001	0.09	0.156	0.076	0.171	0.0589999999999999	0.145	0.01	-0.0950000000000002	-0.171	-0.087	-0.033	0.101	0.0230000000000001	-0.0589999999999999	0.087	0.099	0.016	-0.09	-0.145	0.033	-0.099	Q8CI94	Q8CI94	Pygb	1	163	54	43	Q8CI94|Q3UEJ6	MOUSE	97412.8	66.3	78	78.1	771.94	623.78		843	Glycogen phosphorylase, brain form	cytoplasm|membrane|axon|extracellular exosome|	glycogen catabolic process|	drug binding|glycogen phosphorylase activity|pyridoxal phosphate binding|carbohydrate binding|protein homodimerization activity|	54	163	7.29e+10	66.3%
-0.361	-0.206	0.04	-0.062	0.116	0.361	0.167	0.412	0.288	0.516	0.206	-0.167	0.221	0.153	0.325	-0.04	-0.412	-0.221	-0.102	0.118	0.062	-0.288	-0.153	0.102	0.179	-0.116	-0.516	-0.325	-0.118	-0.179	Q9WUB3	Q9WUB3	Pygm	1	81	48	37	Q9WUB3|E9PUM3|Q9ET01	MOUSE	97741	58.6	78	78.2	649.07	500.91		842	Glycogen phosphorylase, muscle form	cytoplasm|sarcoplasmic reticulum|Z disc|extracellular exosome|	response to hypoxia|glycogen catabolic process|cellular calcium ion homeostasis|response to cAMP|	drug binding|glycogen phosphorylase activity|AMP binding|pyridoxal phosphate binding|carbohydrate binding|	37	81	2.2e+10	45.8%
-0.358	0.01	0.22	0.305	0.017	0.358	0.37	0.596	0.658	0.361	-0.01	-0.37	0.206	0.282	0.0119999999999999	-0.22	-0.596	-0.206	0.074	-0.219	-0.305	-0.658	-0.282	-0.074	-0.279	-0.017	-0.361	-0.0119999999999999	0.219	0.279	E9Q4K0	E9Q4K0	Ablim2	1	251	53	8	E9Q4K0|Q8BL65|Q8BL65-5	MOUSE	75588.6	72.5	79	79.1	769.02	102.34		664	Actin-binding LIM protein 2	actin cytoskeleton|myofibril|	transcription, DNA-templated|actin cytoskeleton organization|positive regulation of transcription from RNA polymerase II promoter|	actin binding|zinc ion binding|	53	251	2.65e+11	72.5%
-0.191	-0.047	0.164	0.294	-0.00499999999999998	0.191	0.17	0.396	0.494	0.156	0.047	-0.17	0.204	0.416	0.0619999999999999	-0.164	-0.396	-0.204	0.115	-0.194	-0.294	-0.494	-0.416	-0.115	-0.307	0.00499999999999998	-0.156	-0.0619999999999999	0.194	0.307	Q8BL65-4	Q8BL65-4	Ablim2	1	22	48	3	Q8BL65-4	MOUSE	70360.8	70.1	79	79.2	728.01	61.33		612	Isoform 4 of Actin-binding LIM protein 2	actin cytoskeleton|myofibril|	transcription, DNA-templated|actin cytoskeleton organization|positive regulation of transcription from RNA polymerase II promoter|	actin binding|zinc ion binding|	3	22	9.47e+09	5.8%
0.214	0.0919999999999999	0.014	-0.205	-0.131	-0.214	-0.125	-0.19	-0.411	-0.327	-0.0919999999999999	0.125	-0.0820000000000001	-0.271	-0.196	-0.014	0.19	0.0820000000000001	-0.216	-0.155	0.205	0.411	0.271	0.216	0.074	0.131	0.327	0.196	0.155	-0.074	Q9EQZ6	Q9EQZ6	Rapgef4	1	146	53	51	Q9EQZ6|Q9EQZ6-3|A2ASW8|Q9EQZ6-2	MOUSE	116516.4	51.7	80	80.1	759.08	723.28		1011	Rap guanine nucleotide exchange factor 4	cytosol|cAMP-dependent protein kinase complex|membrane|	small GTPase mediated signal transduction|calcium ion-dependent exocytosis|regulation of exocytosis|cAMP-mediated signaling|insulin secretion|positive regulation of GTPase activity|regulation of protein kinase activity|	guanyl-nucleotide exchange factor activity|Ras guanyl-nucleotide exchange factor activity|protein binding|cAMP-dependent protein kinase regulator activity|Ras GTPase binding|cAMP binding|	53	146	4.39e+10	51.7%
