id,adj.P.Val.xBirA.over.NoBirA,AveExpr.xBirA.over.NoBirA,Log.P.Value.xBirA.over.NoBirA,logFC.xBirA.over.NoBirA,P.Value.xBirA.over.NoBirA,t.xBirA.over.NoBirA,Brain_Searched..127.126.127.128.129.130.131..No_BirA_6.multimedian,Brain_Searched..128.126.127.128.129.130.131..No_BirA_5.multimedian,Brain_Searched..131.126.127.128.129.130.131..No_BirA_4.multimedian,Brain_Searched..126.126.127.128.129.130.131..XBirA_2.multimedian,Brain_Searched..129.126.127.128.129.130.131..XBirA_3.multimedian,Brain_Searched..130.126.127.128.129.130.131..XBirA_1.multimedian,id.query,id.mapped,id.concat,accession_number,geneSymbol,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,orfCategory,sequenceLength,entry_name,cellular_component,biological_process,molecular_function,Brain_Searched.unique_peptides,Brain_Searched.numSpectra,Brain_Searched.totalIntensity,Brain_Searched.pct_cov
Q99MR8,0.043564124,0.101,23.28922298,-0.515333333,0.004688973,-3.940526523,0.417,0.547,0.112,-0.026,-0.282,-0.162,Q99MR8,Mccc1,Q99MR8_Mccc1,Q99MR8,Mccc1,1,555,64,64,Q99MR8|A0A0G2JFQ5,MOUSE,79741.8,83.5,55,55.1,965.44,965.44,,717,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial","3-methylcrotonyl-CoA carboxylase complex, mitochondrial|mitochondrion|mitochondrial inner membrane|mitochondrial matrix|",leucine catabolic process|,biotin carboxylase activity|methylcrotonoyl-CoA carboxylase activity|ATP binding|metal ion binding|methylcrotonoyl-CoA carboxylase activity|,64,555,2.01E+12,83.5%
P03995,0.242162218,0.153666667,12.52715712,-0.384,0.055883589,-2.256233535,0.635,0.438,-0.036,0.022,0.039,-0.176,P03995,Gfap,P03995_Gfap,P03995,Gfap,1,478,62,7,P03995|Q9Z2T6,MOUSE,49956.2,87.6,56,56.1,958.33,67.22,,430,Glial fibrillary acidic protein,cytoplasm|intermediate filament|membrane|cell projection|myelin sheath|cell body|glial cell projection|astrocyte projection|astrocyte end-foot|,response to wounding|positive regulation of Schwann cell proliferation|negative regulation of neuron projection development|astrocyte development|extracellular matrix organization|neuron projection regeneration|intermediate filament-based process|intermediate filament organization|regulation of neurotransmitter uptake|Bergmann glial cell differentiation|long-term synaptic potentiation|,integrin binding|structural molecule activity|structural constituent of cytoskeleton|protein binding|kinase binding|,63,478,2.29E+12,87.6%
P03995-2,0.171271416,0.093833333,14.79356222,-0.291666667,0.033162234,-2.593135555,0.375,0.293,0.051,0.019,0.005,-0.18,P03995,Gfap,P03995-2_Gfap,P03995-2,Gfap,1,11,58,3,P03995-2,MOUSE,49420.7,85.9,56,56.2,924.22,44,,430,Isoform 2 of Glial fibrillary acidic protein,cytoplasm|intermediate filament|membrane|cell projection|myelin sheath|cell body|glial cell projection|astrocyte projection|astrocyte end-foot|,response to wounding|positive regulation of Schwann cell proliferation|negative regulation of neuron projection development|astrocyte development|extracellular matrix organization|neuron projection regeneration|intermediate filament-based process|intermediate filament organization|regulation of neurotransmitter uptake|Bergmann glial cell differentiation|long-term synaptic potentiation|,integrin binding|structural molecule activity|structural constituent of cytoskeleton|protein binding|kinase binding|,3,11,6040000000,9.3%
Q6IFZ8,0.168660344,0.161833333,14.91308372,-0.761,0.032262025,-2.624026868,0.753,-0.15,1.024,-0.487,0.014,-0.183,Q6IFZ8,Gm5414,Q6IFZ8_Gm5414,Q6IFZ8,Gm5414,1,10,7,5,Q6IFZ8,MOUSE,60683.4,8.8,56,56.3,83.82,55.66,,552,MCG1050941,keratin filament|,,structural molecule activity|,5,10,10500000000,7.2%
E9QQ10,0.495998155,0.112166667,7.074423483,-0.186333333,0.196136152,-1.416109209,0.401,0.256,-0.041,0.086,0.101,-0.13,E9QQ10,Akap9,E9QQ10_Akap9,E9QQ10,Akap9,1,132,84,84,E9QQ10|Q70FJ1|Q70FJ1-2|Q70FJ1-3,MOUSE,437270.1,26.7,57,57.1,957.83,957.83,,3779,A-kinase anchor protein 9,pericentriolar material|cytoplasm|Golgi apparatus|centrosome|voltage-gated potassium channel complex|ciliary basal body|,signal transduction|spermatogenesis|positive regulation of peptidyl-serine phosphorylation|Sertoli cell development|regulation of ventricular cardiac muscle cell membrane repolarization|cellular response to cAMP|regulation of heart rate by cardiac conduction|positive regulation of potassium ion transmembrane transporter activity|,protein binding|potassium channel regulator activity|protein complex scaffold|ion channel binding|,84,132,14100000000,26.7%
Q7TSJ2,0.706137452,-0.048166667,3.779260514,0.081666667,0.41886488,0.854326981,-0.113,-0.105,-0.049,-0.095,0.153,-0.08,Q7TSJ2,Map6,Q7TSJ2_Map6,Q7TSJ2,Map6,1,245,68,68,Q7TSJ2|A0A140LIT9|Q7TSJ2-2|D3Z6W1|Q7TSJ2-3,MOUSE,96733.3,68.2,58,58.1,950.43,950.43,,906,Microtubule-associated protein 6,Golgi apparatus|microtubule|perinuclear region of cytoplasm|,microtubule cytoskeleton organization|transport|lysosome localization|dendrite morphogenesis|,calmodulin binding|microtubule binding|,68,245,2.26E+11,68.2%
Q811P8,0.466706975,-0.0295,7.578107218,-0.146333333,0.17465832,-1.496202847,-0.098,0.034,0.195,-0.081,-0.08,-0.147,Q811P8,Arhgap32,Q811P8_Arhgap32,Q811P8,Arhgap32,1,189,64,62,Q811P8|Q811P8-2|Q640N3|Q640N3-2|E9QMX7,MOUSE,231597.8,43.1,59,59.1,939.2,905.19,,2089,Rho GTPase-activating protein 32,Golgi membrane|endoplasmic reticulum membrane|cell cortex|endosome membrane|postsynaptic density|actin cytoskeleton|cell junction|dendritic spine|postsynaptic membrane|,Rho protein signal transduction|positive regulation of GTPase activity|,GTPase activator activity|phosphatidylinositol binding|,64,189,61800000000,43.1%
Q80YF9,0.879022946,-0.074666667,1.552833512,-0.06,0.69938554,-0.400997098,-0.37,-0.003,0.239,-0.057,-0.099,-0.158,Q80YF9,Arhgap33,Q80YF9_Arhgap33,Q80YF9,Arhgap33,1,22,17,14,Q80YF9|A0A140LHW2|A0A140LIC8,MOUSE,140939.3,19.1,59,59.2,216.53,174.58,,1305,Rho GTPase-activating protein 33,cytoplasm|plasma membrane|,signal transduction|protein transport|positive regulation of GTPase activity|,GTPase activator activity|protein binding|phosphatidylinositol binding|,14,22,2770000000,16.9%
A0A0A6YWG7,0.705121687,-0.0715,3.794409268,-0.108333333,0.417406371,-0.857131248,-0.269,0.01,0.207,-0.145,-0.068,-0.164,A0A0A6YWG7,NotFound,A0A0A6YWG7_NotFound,A0A0A6YWG7,Rapgef2,1,179,61,61,A0A0A6YWG7|E9QNQ4|Q8CHG7|Q5NCJ1|B2RUJ6|Q5NCJ0|Q5NCJ5|Q5NCJ4,MOUSE,185367.2,48.4,60,60.1,935.24,935.24,,1644,Rap guanine nucleotide exchange factor 2,cytoplasm|late endosome|cytosol|bicellular tight junction|membrane|apical plasma membrane|endocytic vesicle|perinuclear region of cytoplasm|,G-protein coupled receptor signaling pathway|neuropeptide signaling pathway|negative regulation of cell proliferation|cAMP-mediated signaling|microvillus assembly|neuron projection development|Rap protein signal transduction|positive regulation of GTPase activity|positive regulation of cAMP-mediated signaling|positive regulation of protein kinase activity|negative regulation of dendrite morphogenesis|establishment of endothelial barrier|positive regulation of ERK1 and ERK2 cascade|cellular response to cAMP|cellular response to cGMP|adenylate cyclase-activating adrenergic receptor signaling pathway|protein localization to plasma membrane|establishment of endothelial intestinal barrier|regulation of cell junction assembly|positive regulation of cAMP-dependent protein kinase activity|positive regulation of dendritic cell apoptotic process|,Ras guanyl-nucleotide exchange factor activity|GTPase activator activity|Rap guanyl-nucleotide exchange factor activity|PDZ domain binding|beta-1 adrenergic receptor binding|WW domain binding|phosphatidic acid binding|,61,179,59300000000,48.4%
D3YZU1,0.984250119,-0.046333333,0.176977868,0.010666667,0.960068484,0.051768394,-0.294,-0.217,0.356,0.053,-0.362,0.186,D3YZU1,Shank1,D3YZU1_Shank1,D3YZU1,Shank1,1,203,68,1,D3YZU1|D3YZU5,MOUSE,227111.8,40.1,61,61.1,919,5.88,,2167,SH3 and multiple ankyrin repeat domains protein 1,cytoplasm|plasma membrane|membrane|cell junction|dendrite|neuron projection|dendritic spine|postsynaptic membrane|excitatory synapse|neuronal postsynaptic density|ionotropic glutamate receptor complex|N-methyl-D-aspartate selective glutamate receptor complex|postsynaptic membrane|,protein complex assembly|long-term memory|associative learning|adult behavior|negative regulation of actin filament bundle assembly|social behavior|protein localization to synapse|olfactory behavior|habituation|neuromuscular process controlling balance|determination of affect|righting reflex|synapse maturation|dendritic spine morphogenesis|positive regulation of dendritic spine development|vocalization behavior|regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity|positive regulation of excitatory postsynaptic membrane potential|,protein C-terminus binding|SH3 domain binding|GKAP/Homer scaffold activity|somatostatin receptor binding|protein complex binding|ionotropic glutamate receptor binding|identical protein binding|ankyrin repeat binding|scaffold protein binding|,68,203,54000000000,40.1%
D3YZU4,0.999710692,-0.0555,0.003797851,0.000333333,0.999125895,0.001132642,-0.471,-0.395,0.699,0.078,-0.239,-0.005,D3YZU4,Shank1,D3YZU4_Shank1,D3YZU4,Shank1,1,2,68,2,D3YZU4,MOUSE,226144.6,40.6,61,61.2,918.82,13.74,,2159,SH3 and multiple ankyrin repeat domains protein 1,membrane|postsynaptic membrane|,adult behavior|negative regulation of actin filament bundle assembly|social behavior|determination of affect|vocalization behavior|,,2,2,259000000,1.9%
Q80U49,0.728149285,-0.062,3.503201608,-0.09,0.446354419,-0.802710776,-0.216,-0.02,0.185,-0.099,-0.111,-0.111,Q80U49,Cep170b,Q80U49_Cep170b,Q80U49,Cep170b,1,185,71,68,Q80U49|B9EIX2|Q80U49-2,MOUSE,171274.2,49.2,62,62.1,918.49,873.33,,1574,Centrosomal protein of 170 kDa protein B,cytoplasm|microtubule|,,,71,185,75400000000,49.2%
Q6A065,0.852103003,-0.026166667,1.916190005,-0.038333333,0.643251784,-0.482054772,-0.033,-0.042,0.054,0,-0.061,-0.075,Q6A065,Cep170,Q6A065_Cep170,Q6A065,Cep170,1,77,41,38,Q6A065|H7BX26|Q6A065-3|Q6A065-2|A0A0A6YXR9,MOUSE,175617.3,31.2,62,62.2,512,466.84,,1588,Centrosomal protein of 170 kDa,cytoplasm|centrosome|centriole|spindle|microtubule|nuclear membrane|,,,38,77,16900000000,29.3%
P11531,0.38012566,-0.003,9.181420888,-0.182666667,0.120741874,-1.745573403,-0.099,0.118,0.246,-0.103,-0.112,-0.068,P11531,Dmd,P11531_Dmd,P11531,Dmd,1,142,78,75,P11531|A2A9Z2|A2A9Z1,MOUSE,427934.9,23.6,63,63.1,896.95,868.31,,3678,Dystrophin,nucleus|cytoskeleton|plasma membrane|cell surface|dystrophin-associated glycoprotein complex|Z disc|cell-substrate junction|filopodium|filopodium membrane|sarcolemma|costamere|protein complex|neuron projection terminus|membrane raft|synapse|postsynaptic membrane|,"positive regulation of cell-matrix adhesion|regulation of heart rate|regulation of transcription, DNA-templated|muscle organ development|skeletal muscle tissue development|establishment of blood-nerve barrier|regulation of gene expression|regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum|regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion|positive regulation of neuron projection development|regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion|regulation of skeletal muscle contraction|myotube cell development|muscle attachment|olfactory nerve structural organization|negative regulation of peptidyl-serine phosphorylation|cellular protein localization|response to muscle stretch|regulation of membrane potential|peptide biosynthetic process|cellular protein complex assembly|neurotransmitter receptor metabolic process|positive regulation of neuron differentiation|muscle cell cellular homeostasis|muscle fiber development|nucleus localization|cardiac muscle contraction|regulation of ryanodine-sensitive calcium-release channel activity|establishment of glial blood-brain barrier|negative regulation of ERK1 and ERK2 cascade|cardiac muscle cell action potential|regulation of cellular response to growth factor stimulus|regulation of voltage-gated calcium channel activity|negative regulation of peptidyl-cysteine S-nitrosylation|positive regulation of sodium ion transmembrane transporter activity|",dystroglycan binding|actin binding|structural constituent of cytoskeleton|protein binding|zinc ion binding|structural constituent of muscle|myosin binding|vinculin binding|nitric-oxide synthase binding|,78,142,83500000000,23.6%
E9Q6R7,0.567805542,0.048166667,5.891506509,-0.121666667,0.257542762,-1.223316034,0.266,0.105,-0.044,0.016,-0.012,-0.042,E9Q6R7,Utrn,E9Q6R7_Utrn,E9Q6R7,Utrn,1,38,43,29,E9Q6R7|A0A1W2P7C0,MOUSE,394866.7,16,63,63.2,559.28,388.31,,3430,Utrophin,nucleoplasm|cytoplasm|plasma membrane|dystrophin-associated glycoprotein complex|filopodium|filopodium membrane|neuromuscular junction|sarcolemma|protein complex|synapse|extracellular exosome|contractile ring|,positive regulation of cell-matrix adhesion|adult somatic muscle development|,actin binding|integrin binding|protein binding|zinc ion binding|vinculin binding|protein kinase binding|,29,38,2060000000,11.0%
Q05AA6,0.908242551,-0.162166667,1.113326451,0.047,0.773868831,0.297679595,-0.443,-0.301,0.187,-0.157,-0.088,-0.171,Q05AA6,Drp2,Q05AA6_Drp2,Q05AA6,Drp2,1,6,6,5,B1AV35|Q05AA6,MOUSE,109303.4,8.4,63,63.4,73.17,57.79,,957,Dystrophin-related protein 2,cytoplasm|cytoskeleton|plasma membrane|,central nervous system development|,protein binding|zinc ion binding|,5,6,77900000,7.5%
Q7TQG1,0.324312086,0.061166667,10.42280993,-0.199,0.090723335,-1.934724431,0.269,0.116,0.097,0.119,-0.08,-0.154,Q7TQG1,Plekha6,Q7TQG1_Plekha6,Q7TQG1,Plekha6,1,194,72,72,Q7TQG1|A0A087WRB7|E9PX43,MOUSE,131767.2,55.6,64,64.1,868.11,868.11,,1173,Pleckstrin homology domain-containing family A member 6,,,,72,194,69900000000,55.6%
Q99NE5,0.559299106,-0.069333333,6.018603136,0.132666667,0.25011497,1.244400616,-0.284,-0.136,0.013,-0.081,-0.046,0.118,Q99NE5,Rims1,Q99NE5_Rims1,Q99NE5,Rims1,1,208,61,17,Q99NE5|Q99NE5-3|Q99NE5-4|Q99NE5-5|Q99NE5-6|F6VBR4|F6VBT9|F6VBV0|F6Y0S3|F6TZK4|Q7TPL9,MOUSE,164413.6,47.8,65,65.1,855.25,242.07,,1463,Regulating synaptic membrane exocytosis protein 1,intracellular|plasma membrane|postsynaptic density|cell junction|vesicle|presynaptic membrane|synapse|presynaptic active zone|,protein complex assembly|intracellular protein transport|exocytosis|positive regulation of gene expression|regulation of membrane potential|regulation of long-term neuronal synaptic plasticity|calcium ion-dependent exocytosis of neurotransmitter|spontaneous neurotransmitter secretion|positive regulation of inhibitory postsynaptic membrane potential|positive regulation of dendrite extension|positive regulation of excitatory postsynaptic membrane potential|,protein binding|Rab GTPase binding|ion channel binding|poly(A) RNA binding|metal ion binding|,61,208,63700000000,47.8%
Q99NE5-7,0.561233017,-0.089,5.992137334,0.126,0.251643818,1.240018287,-0.283,-0.149,-0.024,-0.14,0.002,0.06,Q99NE5,Rims1,Q99NE5-7_Rims1,Q99NE5-7,Rims1,1,15,51,5,Q99NE5-7|Q99NE5-2|A0A1W2P6S9,MOUSE,133847.5,49.1,65,65.2,679.42,62.77,,1463,Isoform 7 of Regulating synaptic membrane exocytosis protein 1,intracellular|plasma membrane|postsynaptic density|cell junction|vesicle|presynaptic membrane|synapse|presynaptic active zone|,protein complex assembly|intracellular protein transport|exocytosis|positive regulation of gene expression|regulation of membrane potential|regulation of long-term neuronal synaptic plasticity|calcium ion-dependent exocytosis of neurotransmitter|spontaneous neurotransmitter secretion|positive regulation of inhibitory postsynaptic membrane potential|positive regulation of dendrite extension|positive regulation of excitatory postsynaptic membrane potential|,protein binding|Rab GTPase binding|ion channel binding|poly(A) RNA binding|metal ion binding|,5,15,8250000000,4.9%
D9HP81,0.831128238,-0.026666667,2.176001352,0.043333333,0.605898483,0.53795052,-0.005,-0.128,-0.012,-0.024,-0.013,0.022,D9HP81,Rims2,D9HP81_Rims2,D9HP81,Rims2,1,54,29,26,D9HP81|Q9EQZ7|Q9EQZ7-3|Q9EQZ7-2,MOUSE,178588.5,22.3,65,65.3,317.02,294.15,,1572,Regulating synaptic membrane exocytosis 2,intracellular|presynaptic active zone|extracellular exosome|,intracellular protein transport|calcium ion-dependent exocytosis|regulation of exocytosis|cAMP-mediated signaling|insulin secretion|regulation of membrane potential|calcium ion-dependent exocytosis of neurotransmitter|positive regulation of dendrite extension|,protein binding|Rab GTPase binding|ion channel binding|metal ion binding|,26,54,4240000000,20.2%
Q80U57,0.900067177,-0.066,1.202316884,-0.037333333,0.758172995,-0.319118853,-0.127,-0.192,0.177,0.011,-0.164,-0.101,Q80U57,Rims3,Q80U57_Rims3,Q80U57,Rims3,1,20,12,11,Q80U57,MOUSE,32873.7,54.7,65,65.4,150.21,130.81,,307,Regulating synaptic membrane exocytosis protein 3,cell|cell junction|synapse|,neurotransmitter transport|calcium ion-dependent exocytosis|regulation of membrane potential|activation of mitophagy in response to mitochondrial depolarization|regulation of synaptic vesicle exocytosis|,ion channel binding|,11,20,20100000000,50.8%
E9Q6H8,0.388859934,0.0305,9.022810701,-0.158333333,0.125233042,-1.721205076,0.056,0.15,0.123,0.075,-0.057,-0.164,E9Q6H8,Plekha5,E9Q6H8_Plekha5,E9Q6H8,Plekha5,1,170,65,65,E9Q6H8|A0A0N4SW19|A0A0N4SUV0|A0A0N4SWC0,MOUSE,145547.1,54.7,66,66.1,853.5,853.5,,1269,"Pleckstrin homology domain-containing, family A member 5",cytosol|membrane|,reproductive system development|,"phosphatidylinositol-5-phosphate binding|phosphatidylinositol-3-phosphate binding|phosphatidylinositol-4-phosphate binding|phosphatidylinositol-3,5-bisphosphate binding|",65,170,65800000000,54.7%
Q6ZQ38,0.994452974,0.045166667,0.058824787,0.001666667,0.986546412,0.017420966,0.179,0.026,-0.072,0.112,0.05,-0.024,Q6ZQ38,Cand1,Q6ZQ38_Cand1,Q6ZQ38,Cand1,1,170,63,63,Q6ZQ38,MOUSE,138040.8,49.3,67,67.1,851.16,851.16,,1230,Cullin-associated NEDD8-dissociated protein 1,ubiquitin ligase complex|nucleus|nucleoplasm|cytoplasm|membrane|cullin-RING ubiquitin ligase complex|extracellular exosome|,"SCF complex assembly|protein ubiquitination|cell differentiation|negative regulation of catalytic activity|positive regulation of transcription, DNA-templated|positive regulation of RNA polymerase II transcriptional preinitiation complex assembly|",protein binding|TBP-class protein binding|,63,170,61900000000,49.3%
A2AJA9,0.350345817,0.0565,9.88534443,-0.177,0.1026752,-1.853131288,0.231,0.156,0.048,0.09,-0.064,-0.122,A2AJA9,Ajm1,A2AJA9_Ajm1,A2AJA9,Gm996,1,245,58,58,A2AJA9|A2AJA9-2,MOUSE,108439.1,64.3,68,68.1,847.02,847.02,,974,Uncharacterized protein C9orf172 homolog,,,,58,245,2.05E+11,64.3%
P63318,0.85631656,0.013166667,1.880098478,-0.091,0.648619726,-0.474591351,-0.221,-0.036,0.433,-0.03,-0.283,0.216,P63318,Prkcg,P63318_Prkcg,P63318,Prkcg,1,269,57,54,P63318|Q2NKI4,MOUSE,79611.4,67,69,69.1,839.17,787.97,,697,Protein kinase C gamma type,nucleus|cytoplasm|cytosol|plasma membrane|cell-cell junction|dendrite|perinuclear region of cytoplasm|synaptic membrane|neuronal postsynaptic density|,synaptic transmission|learning or memory|chemosensory behavior|phosphorylation|negative regulation of protein ubiquitination|regulation of response to food|positive regulation of mismatch repair|intracellular signal transduction|negative regulation of protein catabolic process|regulation of circadian rhythm|response to morphine|negative regulation of neuron apoptotic process|protein autophosphorylation|response to pain|rhythmic process|regulation of phagocytosis|innervation|negative regulation of proteasomal protein catabolic process|,protein kinase activity|calcium-dependent protein kinase C activity|protein serine/threonine/tyrosine kinase activity|protein binding|ATP binding|zinc ion binding|,57,269,3.15E+11,67.0%
