Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
-0.014	0.206	-0.119	-0.521	-0.116	0.014	0.202	-0.143	-0.525	-0.109	-0.206	-0.202	-0.304	-0.72	-0.317	0.119	0.143	0.304	-0.371	0	0.521	0.525	0.72	0.371	0.402	0.116	0.109	0.317	0	-0.402	P24549	P24549	Aldh1a1	1	262	45	26	P24549|Q62148|Q9JHW9	MOUSE	55094.4	67.4	85	85.1	686.09	410.9		501	Retinal dehydrogenase 1	nucleus|cytoplasm|extracellular exosome|	kidney development|liver development|optic cup morphogenesis involved in camera-type eye development|response to oxidative stress|midgut development|response to estradiol|response to retinoic acid|response to drug|retinol metabolic process|retinoic acid metabolic process|9-cis-retinoic acid biosynthetic process|positive regulation of apoptotic process|estrous cycle|response to ethanol|embryonic eye morphogenesis|protein homotetramerization|oxidation-reduction process|	retinal dehydrogenase activity|3-chloroallyl aldehyde dehydrogenase activity|aldehyde dehydrogenase (NAD) activity|benzaldehyde dehydrogenase (NAD+) activity|identical protein binding|	48	262	4.64e+11	67.4%
0.203	0.274	0.053	-0.079	0.141	-0.203	0.075	-0.152	-0.274	-0.078	-0.274	-0.075	-0.214	-0.336	-0.143	-0.053	0.152	0.214	-0.124	0.063	0.079	0.274	0.336	0.124	0.206	-0.141	0.078	0.143	-0.063	-0.206	Q9CZS1	Q9CZS1	Aldh1b1	1	230	43	39	Q9CZS1	MOUSE	58122.4	80.9	85	85.2	668.43	613.27		519	Aldehyde dehydrogenase X, mitochondrial	nucleoplasm|mitochondrion|mitochondrial matrix|intracellular membrane-bounded organelle|	ethanol catabolic process|oxidation-reduction process|	aldehyde dehydrogenase (NAD) activity|	39	230	3.92e+11	77.8%
-0.042	0.509	-0.161	-0.296	0.107	0.042	0.525	-0.15	-0.238	0.136	-0.509	-0.525	-0.629	-0.795	-0.358	0.161	0.15	0.629	-0.087	0.254	0.296	0.238	0.795	0.087	0.388	-0.107	-0.136	0.358	-0.254	-0.388	P47738	P47738	Aldh2	1	256	42	39	P47738|A0A0G2JEU1	MOUSE	57050	82	85	85.3	697.85	654.91		519	Aldehyde dehydrogenase, mitochondrial	mitochondrion|mitochondrial matrix|extracellular exosome|	liver development|ethanol catabolic process|response to estradiol|response to lipopolysaccharide|response to progesterone|cellular response to hormone stimulus|response to testosterone|response to nicotine|negative regulation of apoptotic process|response to hyperoxia|oxidation-reduction process|cellular response to fatty acid|	aldehyde dehydrogenase (NAD) activity|protein binding|identical protein binding|NADH binding|	39	256	7.01e+11	80.5%
0.114	-0.005	-0.06	-0.139	-0.206	-0.114	-0.124	-0.216	-0.195	-0.258	0.005	0.124	-0.017	-0.069	-0.103	0.06	0.216	0.017	-0.042	-0.016	0.139	0.195	0.069	0.042	-0.009	0.206	0.258	0.103	0.016	0.009	O35945	O35945	Aldh1a7	1	37	30	11	O35945	MOUSE	55043.2	52.8	85	85.4	428.76	153.57		501	Aldehyde dehydrogenase, cytosolic 1	cytoplasm|	ethanol catabolic process|oxidation-reduction process|retinoic acid metabolic process|	retinal dehydrogenase activity|3-chloroallyl aldehyde dehydrogenase activity|benzaldehyde dehydrogenase (NAD+) activity|	11	37	9.17e+09	27.5%
-0.136	0.326	0.258	0.079	0.284	0.136	0.489	0.378	0.207	0.418	-0.326	-0.489	-0.088	-0.249	-0.011	-0.258	-0.378	0.088	-0.16	0.037	-0.079	-0.207	0.249	0.16	0.207	-0.284	-0.418	0.011	-0.037	-0.207	Q9QY30	Q9QY30	Abcb11	1	157	47	47	Q9QY30|J3QNY6	MOUSE	147830.3	37.2	86	86.1	697.35	697.35		1321	Bile salt export pump	membrane|integral component of membrane|apical part of cell|intercellular canaliculus|extracellular exosome|	metabolic process|canalicular bile acid transport|transmembrane transport|	ATP binding|canalicular bile acid transmembrane transporter activity|ATPase activity, coupled to transmembrane movement of substances|	47	157	1.01e+11	37.2%
0.058	0.305	-0.068	0.339	0.299	-0.058	0.221	-0.112	0.318	0.227	-0.305	-0.221	-0.31	0.066	-0.046	0.068	0.112	0.31	0.384	0.326	-0.339	-0.318	-0.066	-0.384	-0.042	-0.299	-0.227	0.046	-0.326	0.042	Q9JIF7	Q9JIF7	Copb1	1	153	51	51	Q9JIF7	MOUSE	108205.3	57.8	87	87.1	697.19	697.19		953	Coatomer subunit beta	cytoplasm|endoplasmic reticulum-Golgi intermediate compartment|Golgi apparatus|plasma membrane|membrane|COPI vesicle coat|COPI-coated vesicle|intracellular membrane-bounded organelle|	intracellular protein transport|intra-Golgi vesicle-mediated transport|	structural molecule activity|	51	153	1.01e+11	57.8%
0.265	0.18	-0.209	-0.044	-0.223	-0.265	-0.1	-0.454	-0.307	-0.506	-0.18	0.1	-0.344	-0.201	-0.367	0.209	0.454	0.344	0.18	-0.013	0.044	0.307	0.201	-0.18	-0.197	0.223	0.506	0.367	0.013	0.197	Q9R0H0	Q9R0H0	Acox1	1	196	44	3	Q9R0H0	MOUSE	75046.8	77.3	88	88.1	694.93	54.23		661	Peroxisomal acyl-coenzyme A oxidase 1	nucleus|nucleoplasm|nucleolus|cytoplasm|mitochondrion|peroxisome|peroxisomal membrane|plasma membrane|membrane|intracellular membrane-bounded organelle|	very long-chain fatty acid metabolic process|generation of precursor metabolites and energy|lipid metabolic process|fatty acid beta-oxidation|prostaglandin metabolic process|spermatogenesis|peroxisome fission|fatty acid oxidation|fatty acid beta-oxidation using acyl-CoA oxidase|lipid homeostasis|positive regulation of cholesterol homeostasis|	acyl-CoA dehydrogenase activity|acyl-CoA oxidase activity|receptor binding|palmitoyl-CoA oxidase activity|PDZ domain binding|protein N-terminus binding|FAD binding|	44	196	1.26e+11	77.3%
0.197	0.19	-0.099	0.215	-0.044	-0.197	0.089	-0.274	0.05	-0.303	-0.19	-0.089	-0.553	-0.052	-0.498	0.099	0.274	0.553	0.32	0.074	-0.215	-0.05	0.052	-0.32	-0.207	0.044	0.303	0.498	-0.074	0.207	Q9R0H0-2	Q9R0H0-2	Acox1	1	11	42	2	Q9R0H0-2	MOUSE	75115.7	76.5	88	88.2	667.7	44		661	Isoform 2 of Peroxisomal acyl-coenzyme A oxidase 1	nucleus|nucleoplasm|nucleolus|cytoplasm|mitochondrion|peroxisome|peroxisomal membrane|plasma membrane|membrane|intracellular membrane-bounded organelle|	very long-chain fatty acid metabolic process|generation of precursor metabolites and energy|lipid metabolic process|fatty acid beta-oxidation|prostaglandin metabolic process|spermatogenesis|peroxisome fission|fatty acid oxidation|fatty acid beta-oxidation using acyl-CoA oxidase|lipid homeostasis|positive regulation of cholesterol homeostasis|	acyl-CoA dehydrogenase activity|acyl-CoA oxidase activity|receptor binding|palmitoyl-CoA oxidase activity|PDZ domain binding|protein N-terminus binding|FAD binding|	2	11	1.55e+10	7.5%
-0.054	0.18	0.226	-0.012	0.044	0.054	0.221	0.309	0.046	0.116	-0.18	-0.221	0.067	-0.188	-0.142	-0.226	-0.309	-0.067	-0.236	-0.185	0.012	-0.046	0.188	0.236	0.062	-0.044	-0.116	0.142	0.185	-0.062	Q8VDN2	Q8VDN2	Atp1a1	1	271	47	47	Q8VDN2|Q8VCE0|A0A0G2JGX4|Q6PIC6|Q6PIE5|D3YYN7|Q9WV27|E9QNX7|Q64436|Q91WH7|Q9Z1W8	MOUSE	114292.4	45.9	89	89.1	692.61	692.61		1023	Sodium/potassium-transporting ATPase subunit alpha-1	endosome|endoplasmic reticulum|Golgi apparatus|plasma membrane|sodium:potassium-exchanging ATPase complex|caveola|intercalated disc|membrane|integral component of membrane|basolateral plasma membrane|apical plasma membrane|T-tubule|sarcolemma|melanosome|myelin sheath|protein complex|extracellular exosome|neuronal postsynaptic density|extracellular vesicle|	regulation of the force of heart contraction|regulation of sodium ion transport|cellular sodium ion homeostasis|regulation of blood pressure|potassium ion import|dephosphorylation|cellular potassium ion homeostasis|negative regulation of glucocorticoid biosynthetic process|sodium ion export from cell|response to drug|negative regulation of heart contraction|positive regulation of heart contraction|positive regulation of striated muscle contraction|membrane hyperpolarization|cellular response to mechanical stimulus|cellular response to steroid hormone stimulus|regulation of cardiac muscle cell contraction|membrane repolarization|potassium ion import across plasma membrane|response to glycoside|	sodium:potassium-exchanging ATPase activity|protein binding|ATP binding|phosphatase activity|protein kinase binding|protein domain specific binding|ankyrin binding|potassium ion binding|sodium ion binding|ADP binding|phosphatidylinositol 3-kinase binding|chaperone binding|steroid hormone binding|	47	271	2.5e+11	45.9%
0.307	0.05	0.726	0.193	0.23	-0.307	-0.264	0.391	-0.092	-0.066	-0.05	0.264	0.659	0.137	0.157	-0.726	-0.391	-0.659	-0.542	-0.496	-0.193	0.092	-0.137	0.542	0.038	-0.23	0.066	-0.157	0.496	-0.038	Q8JZR0	Q8JZR0	Acsl5	1	238	48	45	Q8JZR0	MOUSE	77060.8	66.3	90	90.1	692.45	648.38		683	Long-chain-fatty-acid--CoA ligase 5	nucleus|nucleolus|mitochondrion|mitochondrial outer membrane|mitochondrial inner membrane|endoplasmic reticulum|endoplasmic reticulum membrane|membrane|integral component of membrane|	long-chain fatty acid metabolic process|regulation of extrinsic apoptotic signaling pathway|	long-chain fatty acid-CoA ligase activity|ATP binding|	48	238	4.49e+11	66.3%
-0.096	0.162	0.517	-0.01	0.221	0.096	0.224	0.578	0.093	0.308	-0.162	-0.224	0.331	-0.189	0.073	-0.517	-0.578	-0.331	-0.487	-0.228	0.01	-0.093	0.189	0.487	0.247	-0.221	-0.308	-0.073	0.228	-0.247	D3Z041	D3Z041	Acsl1	1	103	29	26	D3Z041|P41216	MOUSE	79060	42.3	90	90.2	410.25	366.18		699	Long-chain-fatty-acid--CoA ligase 1	mitochondrion|membrane|	long-chain fatty acid metabolic process|lipid biosynthetic process|adiponectin-activated signaling pathway|long-chain fatty acid import|positive regulation of protein serine/threonine kinase activity|	long-chain fatty acid-CoA ligase activity|	26	103	7.13e+10	39.9%
0.222	0.161	0.56	0.268	0.359	-0.222	-0.033	0.345	0.045	0.14	-0.161	0.033	0.361	0.097	0.178	-0.56	-0.345	-0.361	-0.308	-0.182	-0.268	-0.045	-0.097	0.308	0.098	-0.359	-0.14	-0.178	0.182	-0.098	Q925I1	Q925I1	Atad3	1	202	51	51	Q925I1|Q925I1-2|H3BKI6	MOUSE	66912	66.1	91	91.1	691.69	691.69		591	ATPase family AAA domain-containing protein 3	mitochondrion|mitochondrial inner membrane|integral component of membrane|mitochondrial nucleoid|	cell growth|negative regulation of apoptotic process|	ATP binding|	51	202	1.17e+11	66.1%
0.016	-1.358	0.237	-1.902	-1.572	-0.016	-1.303	0.263	-1.894	-1.55	1.358	1.303	1.371	-0.514	-0.254	-0.237	-0.263	-1.371	-1.867	-1.637	1.902	1.894	0.514	1.867	0.255	1.572	1.55	0.254	1.637	-0.255	P37040	P37040	Por	1	145	48	48	P37040|Q05DV1	MOUSE	77441.9	62.5	92	92.1	681.85	681.85		678	NADPH--cytochrome P450 reductase	mitochondrion|endoplasmic reticulum membrane|cytosol|membrane|intracellular membrane-bounded organelle|	regulation of growth plate cartilage chondrocyte proliferation|response to nutrient|carnitine metabolic process|flavonoid metabolic process|internal peptidyl-lysine acetylation|fatty acid oxidation|positive regulation of chondrocyte differentiation|positive regulation of monooxygenase activity|response to drug|negative regulation of cysteine-type endopeptidase activity involved in apoptotic process|nitrate catabolic process|positive regulation of cholesterol biosynthetic process|positive regulation of smoothened signaling pathway|nitric oxide catabolic process|oxidation-reduction process|negative regulation of lipase activity|demethylation|cellular response to follicle-stimulating hormone stimulus|cellular response to peptide hormone stimulus|positive regulation of steroid hormone biosynthetic process|cellular organofluorine metabolic process|	NADPH-hemoprotein reductase activity|cytochrome-b5 reductase activity, acting on NAD(P)H|iron ion binding|nitric oxide dioxygenase activity|electron carrier activity|FMN binding|oxidoreductase activity|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen|hydrolase activity|enzyme binding|iron-cytochrome-c reductase activity|flavin adenine dinucleotide binding|NADP binding|	48	145	1.05e+11	62.5%
-0.026	-0.155	-0.456	-0.027	-0.4	0.026	-0.126	-0.448	-0.021	-0.401	0.155	0.126	-0.214	0.11	-0.267	0.456	0.448	0.214	0.372	-0.035	0.027	0.021	-0.11	-0.372	-0.367	0.4	0.401	0.267	0.035	0.367	Q99PL5	Q99PL5	Rrbp1	1	159	48	48	Q99PL5|A2AVJ7|Q99PL5-2|Q99PL5-3|Q99PL5-4|Q99PL5-5|Q99PL5-7|Q99PL5-6|Q99PL5-8|Q99PL5-9|Q99PL5-10|Q99PL5-11|Q99PL5-12	MOUSE	173332.6	33.8	93	93.1	679.08	679.08		1605	Ribosome-binding protein 1	integral component of endoplasmic reticulum membrane|	signal transduction|protein transport|	protein binding|	48	159	9.85e+10	33.8%
-0.126	0.26	-0.208	0.031	-0.061	0.126	0.376	-0.106	0.133	0.046	-0.26	-0.376	-0.457	-0.226	-0.319	0.208	0.106	0.457	0.256	0.157	-0.031	-0.133	0.226	-0.256	-0.107	0.061	-0.046	0.319	-0.157	0.107	Q9WU78	Q9WU78	Pdcd6ip	1	170	51	51	Q9WU78|Q9WU78-3|Q9WU78-2	MOUSE	96593	60.5	94	94.1	677.26	677.26		869	Programmed cell death 6-interacting protein	immunological synapse|cytoplasm|microtubule organizing center|cytosol|focal adhesion|membrane|melanosome|myelin sheath|extracellular exosome|endoplasmic reticulum exit site|extracellular vesicle|	cell separation after cytokinesis|apoptotic process|cell cycle|regulation of centrosome duplication|protein transport|viral budding via host ESCRT complex|ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway|positive regulation of exosomal secretion|regulation of extracellular exosome assembly|positive regulation of extracellular exosome assembly|	protein binding|SH3 domain binding|proteinase activated receptor binding|protein homodimerization activity|protein dimerization activity|calcium-dependent protein binding|	51	170	7.98e+10	60.5%
0.032	0.195	-0.004	0.192	0.109	-0.032	0.193	-0.02	0.208	0.074	-0.195	-0.193	-0.198	0.03	-0.102	0.004	0.02	0.198	0.247	0.104	-0.192	-0.208	-0.03	-0.247	-0.125	-0.109	-0.074	0.102	-0.104	0.125	E9Q7G0	E9Q7G0	Numa1	1	96	54	54	E9Q7G0	MOUSE	236710.3	32.9	95	95.1	676.31	676.31		2094	Nuclear mitotic apparatus protein 1	Golgi membrane|spindle pole|nucleus|nucleoplasm|cytoplasm|spindle microtubule|nuclear matrix|dendrite|neuronal cell body|apical part of cell|extracellular exosome|	establishment of mitotic spindle orientation|meiotic cell cycle|lung epithelial cell differentiation|	microtubule binding|tubulin binding|	54	96	5.63e+10	32.9%
0.177	-0.053	0.783	0.46	0.141	-0.177	-0.256	0.582	0.257	-0.024	0.053	0.256	0.821	0.508	0.194	-0.783	-0.582	-0.821	-0.286	-0.604	-0.46	-0.257	-0.508	0.286	-0.31	-0.141	0.024	-0.194	0.604	0.31	Q8VC30	Q8VC30	Tkfc	1	347	39	39	Q8VC30	MOUSE	59975.3	68.8	96	96.1	674.07	674.07		578	Triokinase/FMN cyclase	nucleus|extracellular exosome|	glycerol metabolic process|negative regulation of MDA-5 signaling pathway|cellular carbohydrate metabolic process|regulation of innate immune response|carbohydrate phosphorylation|	glycerone kinase activity|protein binding|ATP binding|FAD-AMP lyase (cyclizing) activity|metal ion binding|triokinase activity|	39	347	1.14e+12	68.8%
0.574	0.636	0.554	0.963	0.76	-0.574	0.071	0.001	0.344	0.174	-0.636	-0.071	-0.082	0.27	0.104	-0.554	-0.001	0.082	0.339	0.199	-0.963	-0.344	-0.27	-0.339	-0.162	-0.76	-0.174	-0.104	-0.199	0.162	Q3ULD5	Q3ULD5	Mccc2	1	205	39	39	Q3ULD5	MOUSE	61948.5	78.8	97	97.1	673.21	673.21		563	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	mitochondrion|mitochondrial matrix|	leucine catabolic process|coenzyme A metabolic process|	methylcrotonoyl-CoA carboxylase activity|ATP binding|	39	205	1.93e+11	78.8%
0.038	0.175	0.083	0.288	0.245	-0.038	0.174	0.06	0.277	0.173	-0.175	-0.174	-0.102	0.123	0.029	-0.083	-0.06	0.102	0.199	0.145	-0.288	-0.277	-0.123	-0.199	-0.057	-0.245	-0.173	-0.029	-0.145	0.057	Q8BU30	Q8BU30	Iars	1	110	48	48	Q8BU30	MOUSE	145637.5	39.4	98	98.1	669.84	669.84		1262	Isoleucine--tRNA ligase, cytoplasmic	nucleoplasm|cytoplasm|cytosol|membrane|extracellular exosome|	osteoblast differentiation|isoleucyl-tRNA aminoacylation|regulation of translational fidelity|	aminoacyl-tRNA editing activity|isoleucine-tRNA ligase activity|ATP binding|GTPase binding|	48	110	4.87e+10	39.4%
1.023	1.124	0.182	0.321	0.528	-1.023	0.091	-0.749	-0.683	-0.461	-1.124	-0.091	-0.793	-0.804	-0.547	-0.182	0.749	0.793	0.145	0.322	-0.321	0.683	0.804	-0.145	0.21	-0.528	0.461	0.547	-0.322	-0.21	P16858	P16858	Gapdh	1	444	42	8	A0A0A0MQF6|P16858|A0A1D5RLD8|P10096|V9GXA7|Q64467|S4R2G5|A0A0R4J0X7	MOUSE	36094.6	81.6	99	99.1	663.21	105.24		333	Glyceraldehyde-3-phosphate dehydrogenase	nucleus|cytoplasm|cytosol|microtubule cytoskeleton|myelin sheath|GAIT complex|	microtubule cytoskeleton organization|glucose metabolic process|glycolytic process|negative regulation of translation|peptidyl-cysteine S-trans-nitrosylation|protein stabilization|neuron apoptotic process|oxidation-reduction process|	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity|protein binding|microtubule binding|enzyme binding|peptidyl-cysteine S-nitrosylase activity|NADP binding|NAD binding|	43	444	3.7e+12	81.6%
1.523	1.37	1.869	0.362	0.839	-1.523	-0.22	0.308	-1.092	-0.648	-1.37	0.22	0.565	-0.958	-0.451	-1.869	-0.308	-0.565	-1.46	-0.979	-0.362	1.092	0.958	1.46	0.44	-0.839	0.648	0.451	0.979	-0.44	V9GX06	V9GX06	Gm11214	1	14	5	2	V9GX06	MOUSE	20092.7	28.4	99	99.3	83.67	37.75		183	Predicted gene 11214 (Fragment)		oxidation-reduction process|		2	14	1.45e+11	19.6%
-0.08	0.252	0.182	0.069	0.193	0.08	0.341	0.283	0.151	0.278	-0.252	-0.341	-0.026	-0.2	-0.082	-0.182	-0.283	0.026	-0.091	0.006	-0.069	-0.151	0.2	0.091	0.119	-0.193	-0.278	0.082	-0.006	-0.119	P51660	P51660	Hsd17b4	1	196	45	45	P51660	MOUSE	79993.9	61.6	100	100.1	662.84	662.84		735	Peroxisomal multifunctional enzyme type 2	mitochondrion|peroxisome|peroxisomal membrane|membrane|intracellular membrane-bounded organelle|	very long-chain fatty acid metabolic process|osteoblast differentiation|fatty acid beta-oxidation|androgen metabolic process|estrogen metabolic process|very long-chain fatty-acyl-CoA metabolic process|medium-chain fatty-acyl-CoA metabolic process|oxidation-reduction process|Sertoli cell development|	3-hydroxyacyl-CoA dehydrogenase activity|receptor binding|long-chain-enoyl-CoA hydratase activity|isomerase activity|3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity|protein homodimerization activity|17-beta-hydroxysteroid dehydrogenase (NAD+) activity|	45	196	2.16e+11	61.6%
0.011	0.121	0.132	0.218	0.178	-0.011	0.073	0.075	0.196	0.157	-0.121	-0.073	0	0.09	0.063	-0.132	-0.075	0	0.064	0.038	-0.218	-0.196	-0.09	-0.064	-0.042	-0.178	-0.157	-0.063	-0.038	0.042	A2AN08-5	A2AN08-5	Ubr4	1	98	57	57	A2AN08-5|A2AN08|A2AN08-3|A2AN08-2|A2AN08-4	MOUSE	582297.7	14.6	101	101.1	662.56	662.56		5180	Isoform 5 of E3 ubiquitin-protein ligase UBR4	nucleoplasm|cytoplasm|centrosome|membrane|integral component of membrane|	protein ubiquitination involved in ubiquitin-dependent protein catabolic process|	ubiquitin-protein transferase activity|protein binding|calmodulin binding|zinc ion binding|ligase activity|	57	98	1.05e+10	14.6%
-0.384	1.469	-1.242	-0.381	-0.344	0.384	1.844	-0.872	-0.01	0.058	-1.469	-1.844	-2.648	-1.845	-1.765	1.242	0.872	2.648	0.84	0.899	0.381	0.01	1.845	-0.84	0.03	0.344	-0.058	1.765	-0.899	-0.03	P06151	P06151	Ldha	1	287	40	37	P06151|A0A1B0GSX0|A0A1B0GSR9|A0A1B0GQX5|A0A1B0GS79|P00342|A0A1B0GRE9|A0A1B0GSR2	MOUSE	36840.2	84.9	102	102.1	659.66	619.12		332	L-lactate dehydrogenase A chain	nucleus|mitochondrion|cytosol|membrane|sperm fibrous sheath|extracellular exosome|	carbohydrate metabolic process|lactate biosynthetic process from pyruvate|cellular response to extracellular stimulus|oxidation-reduction process|	L-lactate dehydrogenase activity|protein binding|	40	287	1.21e+12	84.9%
-0.326	0.371	-0.659	-0.304	-0.314	0.326	0.664	-0.218	0.041	0.085	-0.371	-0.664	-0.912	-0.7	-0.688	0.659	0.218	0.912	0.168	0.261	0.304	-0.041	0.7	-0.168	0.056	0.314	-0.085	0.688	-0.261	-0.056	P16125	P16125	Ldhb	1	18	14	11	P16125	MOUSE	36856.9	40.1	102	102.2	147.34	106.8		334	L-lactate dehydrogenase B chain	cytoplasm|mitochondrion|membrane|myelin sheath|membrane raft|extracellular exosome|	carbohydrate metabolic process|lactate biosynthetic process from pyruvate|NAD metabolic process|oxidation-reduction process|	L-lactate dehydrogenase activity|kinase binding|identical protein binding|NAD binding|	11	18	2.13e+09	32.6%
-0.841	0.351	-0.203	-0.002	0.083	0.841	1.182	0.691	0.817	0.919	-0.351	-1.182	-0.53	-0.363	-0.295	0.203	-0.691	0.53	0.145	0.298	0.002	-0.817	0.363	-0.145	0.108	-0.083	-0.919	0.295	-0.298	-0.108	Q78PY7	Q78PY7	Snd1	1	141	48	48	Q78PY7|Q3TJ56|E9Q3E9	MOUSE	102770.9	57.5	103	103.1	653.37	653.37		910	Staphylococcal nuclease domain-containing protein 1	nucleus|cytoplasm|mitochondrion|membrane|RISC complex|melanosome|extracellular exosome|dense body|	osteoblast differentiation|transcription, DNA-templated|regulation of transcription, DNA-templated|posttranscriptional gene silencing by RNA|nucleic acid phosphodiester bond hydrolysis|	transcription cofactor activity|nuclease activity|protein binding|poly(A) RNA binding|	48	141	6.17e+10	57.5%
